322.492917|12.169167|20.000000|680|X2127+119|BH AND NS BINARIES|GO|SOFT X-RAY DIAGNOSTICS OF A POSSIBLE ADC IN X2127+119|01400360|X2127+119 exhibits dips with a period of 17.1 hours. Its accretion disk may possess an ionized corona (ADC), though the apparent lack of reprocessing of a bright type I burst disputes this possibility. One diagnostic of ADC conditions is strong discrete emission, whose analy sis sheds light upon the location of and temperature and ionization level in the reprocessing gas. To date this system has never been observed spectroscopically with good energy resolution or at soft X-ray energies (where spectral features abound). We propose two observations of X21 27+119: one using the ACIS-S-LETG and one using the ACIS-S-HETG. We show that X2127+119 is sufficiently bright to produce good spectra and that such spectra will likely include numerous strong soft emission features.|20.000000|White|Nicholas
287.956250|4.982778|10.000000|500|SS433 (EAST JET)|BH AND NS BINARIES|GO|AN X-RAY IMAGING SURVEY OF JETS FROM X-RAY BINARIES : ENERGETICS OF OUTFLOWS FROM NEUTRON STARS AND BLACK HOLES|01400425|We propose to use ACIS-I to image the fields of the eight X-ray binaries with strong evidence for relativistic jets. In this way we will investigate the energetics of such outflows by observing the energy they deposit in the ISM through interactions with the ambient medium. This will provide an estimate of the power of such outflows from neutron stars and black holes which is independent of the assumptions associated with estimates based on light curves and radio observations, as well as shedding light on their local environments. All the fields will b e quasi-simultaneously mapped at a comparable resolution at radio wavelengths to examine the relation between synchrotron-emitting electrons and high energy emission.|20.000000|Fender|Rob
266.010833|-29.723611|10.000000|500|1E 1740.7-2942|BH AND NS BINARIES|GO|AN X-RAY IMAGING SURVEY OF JETS FROM X-RAY BINARIES : ENERGETICS OF OUTFLOWS FROM NEUTRON STARS AND BLACK HOLES|01400425|We propose to use ACIS-I to image the fields of the eight X-ray binaries with strong evidence for relativistic jets. In this way we will investigate the energetics of such outflows by observing the energy they deposit in the ISM through interactions with the ambient medium. This will provide an estimate of the power of such outflows from neutron stars and black holes which is independent of the assumptions associated with estimates based on light curves and radio observations, as well as shedding light on their local environments. All the fields will b e quasi-simultaneously mapped at a comparable resolution at radio wavelengths to examine the relation between synchrotron-emitting electrons and high energy emission.|20.000000|Fender|Rob
288.797500|10.945556|30.000000|528|GRS1915+105|BH AND NS BINARIES|GO|ACIS-HETG OBSERVATIONS OF GRS1915+105: A MICRO BAL-QUASAR ?|01400453|Previous ASCA observations of the X-ray transient GRS1915+105 have revealed prominent absorption lines from highly ionized iron, possibly due to a photoionized wind from the putative black hole accretion disk. We propose to perform high resolution spectroscopy of the iron li ne complex via a 30ksec ACIS-S/HETG observation. The line of sight velocity and velocity dispersion of the absorbing matter will be accurately measured, and the P-Cygni profiles (confirming the presence of a wind) will be sought. By aligning the ACIS-S with the axis of the known jet , we will be sensitive to any multiple-arcminute scale structure in this jet. We also aim to propose for RXTE observations which will compliment this study by constraining the geometry/structure of the disk/corona system.|30.000000|Lee|Julia
267.516250|-32.439583|7.000000|542|1746.7-3224|BH AND NS BINARIES|GO|THE FAINTEST 'FIELD' LOW-MASS X-RAY BINARIES|01400467|There exists a group of persistently faint galactic X-ray sources that, based on characteristics such as location in the galaxy, high Lx/Lopt, association with X-ray bursts, absence of X-ray pulsations and similar characteristics are thought to be low-mass X-ray binaries but about which very little is known. These objects have low Lx and most have not been optically identified. We propose to observe a sample of these sources with ACIS in modes and with exposure times tailored to obtain an arcsecond position, and to measure a good X-ray spectrum and a g ood power spectrum. This will extend our knowledge about the physics of accretion onto compact objects towards lower accretion rates than previously accessible.|29.000000|VAN DER KLIS|MICHIEL
267.452083|-33.204278|1.000000|542|1746-331|BH AND NS BINARIES|GO|THE FAINTEST 'FIELD' LOW-MASS X-RAY BINARIES|01400467|There exists a group of persistently faint galactic X-ray sources that, based on characteristics such as location in the galaxy, high Lx/Lopt, association with X-ray bursts, absence of X-ray pulsations and similar characteristics are thought to be low-mass X-ray binaries but about which very little is known. These objects have low Lx and most have not been optically identified. We propose to observe a sample of these sources with ACIS in modes and with exposure times tailored to obtain an arcsecond position, and to measure a good X-ray spectrum and a g ood power spectrum. This will extend our knowledge about the physics of accretion onto compact objects towards lower accretion rates than previously accessible.|29.000000|VAN DER KLIS|MICHIEL
267.452083|-33.204278|3.000000|542|1746-331|BH AND NS BINARIES|GO|THE FAINTEST 'FIELD' LOW-MASS X-RAY BINARIES|01400467|There exists a group of persistently faint galactic X-ray sources that, based on characteristics such as location in the galaxy, high Lx/Lopt, association with X-ray bursts, absence of X-ray pulsations and similar characteristics are thought to be low-mass X-ray binaries but about which very little is known. These objects have low Lx and most have not been optically identified. We propose to observe a sample of these sources with ACIS in modes and with exposure times tailored to obtain an arcsecond position, and to measure a good X-ray spectrum and a g ood power spectrum. This will extend our knowledge about the physics of accretion onto compact objects towards lower accretion rates than previously accessible.|29.000000|VAN DER KLIS|MICHIEL
264.570833|-26.998667|1.000000|542|1735-269|BH AND NS BINARIES|GO|THE FAINTEST 'FIELD' LOW-MASS X-RAY BINARIES|01400467|There exists a group of persistently faint galactic X-ray sources that, based on characteristics such as location in the galaxy, high Lx/Lopt, association with X-ray bursts, absence of X-ray pulsations and similar characteristics are thought to be low-mass X-ray binaries but about which very little is known. These objects have low Lx and most have not been optically identified. We propose to observe a sample of these sources with ACIS in modes and with exposure times tailored to obtain an arcsecond position, and to measure a good X-ray spectrum and a g ood power spectrum. This will extend our knowledge about the physics of accretion onto compact objects towards lower accretion rates than previously accessible.|29.000000|VAN DER KLIS|MICHIEL
264.570833|-26.998667|1.000000|542|1735-269|BH AND NS BINARIES|GO|THE FAINTEST 'FIELD' LOW-MASS X-RAY BINARIES|01400467|There exists a group of persistently faint galactic X-ray sources that, based on characteristics such as location in the galaxy, high Lx/Lopt, association with X-ray bursts, absence of X-ray pulsations and similar characteristics are thought to be low-mass X-ray binaries but about which very little is known. These objects have low Lx and most have not been optically identified. We propose to observe a sample of these sources with ACIS in modes and with exposure times tailored to obtain an arcsecond position, and to measure a good X-ray spectrum and a g ood power spectrum. This will extend our knowledge about the physics of accretion onto compact objects towards lower accretion rates than previously accessible.|29.000000|VAN DER KLIS|MICHIEL
264.876667|-29.703083|1.000000|542|1736-297|BH AND NS BINARIES|GO|THE FAINTEST 'FIELD' LOW-MASS X-RAY BINARIES|01400467|There exists a group of persistently faint galactic X-ray sources that, based on characteristics such as location in the galaxy, high Lx/Lopt, association with X-ray bursts, absence of X-ray pulsations and similar characteristics are thought to be low-mass X-ray binaries but about which very little is known. These objects have low Lx and most have not been optically identified. We propose to observe a sample of these sources with ACIS in modes and with exposure times tailored to obtain an arcsecond position, and to measure a good X-ray spectrum and a g ood power spectrum. This will extend our knowledge about the physics of accretion onto compact objects towards lower accretion rates than previously accessible.|29.000000|VAN DER KLIS|MICHIEL
264.876667|-29.703083|12.000000|542|1736-297|BH AND NS BINARIES|GO|THE FAINTEST 'FIELD' LOW-MASS X-RAY BINARIES|01400467|There exists a group of persistently faint galactic X-ray sources that, based on characteristics such as location in the galaxy, high Lx/Lopt, association with X-ray bursts, absence of X-ray pulsations and similar characteristics are thought to be low-mass X-ray binaries but about which very little is known. These objects have low Lx and most have not been optically identified. We propose to observe a sample of these sources with ACIS in modes and with exposure times tailored to obtain an arcsecond position, and to measure a good X-ray spectrum and a g ood power spectrum. This will extend our knowledge about the physics of accretion onto compact objects towards lower accretion rates than previously accessible.|29.000000|VAN DER KLIS|MICHIEL
258.580833|-34.045278|1.000000|542|1711-339|BH AND NS BINARIES|GO|THE FAINTEST 'FIELD' LOW-MASS X-RAY BINARIES|01400467|There exists a group of persistently faint galactic X-ray sources that, based on characteristics such as location in the galaxy, high Lx/Lopt, association with X-ray bursts, absence of X-ray pulsations and similar characteristics are thought to be low-mass X-ray binaries but about which very little is known. These objects have low Lx and most have not been optically identified. We propose to observe a sample of these sources with ACIS in modes and with exposure times tailored to obtain an arcsecond position, and to measure a good X-ray spectrum and a g ood power spectrum. This will extend our knowledge about the physics of accretion onto compact objects towards lower accretion rates than previously accessible.|29.000000|VAN DER KLIS|MICHIEL
273.818750|-12.085750|1.000000|542|1812-12|BH AND NS BINARIES|GO|THE FAINTEST 'FIELD' LOW-MASS X-RAY BINARIES|01400467|There exists a group of persistently faint galactic X-ray sources that, based on characteristics such as location in the galaxy, high Lx/Lopt, association with X-ray bursts, absence of X-ray pulsations and similar characteristics are thought to be low-mass X-ray binaries but about which very little is known. These objects have low Lx and most have not been optically identified. We propose to observe a sample of these sources with ACIS in modes and with exposure times tailored to obtain an arcsecond position, and to measure a good X-ray spectrum and a g ood power spectrum. This will extend our knowledge about the physics of accretion onto compact objects towards lower accretion rates than previously accessible.|29.000000|VAN DER KLIS|MICHIEL
258.103750|-40.842944|1.000000|542|1708-408|BH AND NS BINARIES|GO|THE FAINTEST 'FIELD' LOW-MASS X-RAY BINARIES|01400467|There exists a group of persistently faint galactic X-ray sources that, based on characteristics such as location in the galaxy, high Lx/Lopt, association with X-ray bursts, absence of X-ray pulsations and similar characteristics are thought to be low-mass X-ray binaries but about which very little is known. These objects have low Lx and most have not been optically identified. We propose to observe a sample of these sources with ACIS in modes and with exposure times tailored to obtain an arcsecond position, and to measure a good X-ray spectrum and a g ood power spectrum. This will extend our knowledge about the physics of accretion onto compact objects towards lower accretion rates than previously accessible.|29.000000|VAN DER KLIS|MICHIEL
78.527500|-40.043556|12.000000|641|NGC 1851|BH AND NS BINARIES|GO|THE LUMINOUS BURSTING X-RAY SOURCES IN GLOBULAR CLUSTER CORES: LOCATION, LOCATION, AND LOCATION|01400560|The highly luminous bursting X-ray sources in the cores of globular clusters are some of the most exotic stellar systems known. Recently HST imaging has led to optical candidates for many of these central cluster sources, but these candidates have a diverse range of properti es. Even for the most accurate (3") X-ray positions extant pre-AXAF, there are sometimes hundreds of candidate counterparts permitted on positional grounds alone; evidence is thus quite inconclusive, and some of the current candidates may be incorrect. We propose to obtain highly ac curate AXAF positions for most of the known sources, reducing the number of candidates by up to 100X, using an instrument configuration that will also provide a homogeneous set of high resolution spectra for much of the sample.|35.100000|Margon|Bruce
261.888333|-30.802167|7.700000|641|TERZAN 2|BH AND NS BINARIES|GO|THE LUMINOUS BURSTING X-RAY SOURCES IN GLOBULAR CLUSTER CORES: LOCATION, LOCATION, AND LOCATION|01400560|The highly luminous bursting X-ray sources in the cores of globular clusters are some of the most exotic stellar systems known. Recently HST imaging has led to optical candidates for many of these central cluster sources, but these candidates have a diverse range of properti es. Even for the most accurate (3") X-ray positions extant pre-AXAF, there are sometimes hundreds of candidate counterparts permitted on positional grounds alone; evidence is thus quite inconclusive, and some of the current candidates may be incorrect. We propose to obtain highly ac curate AXAF positions for most of the known sources, reducing the number of candidates by up to 100X, using an instrument configuration that will also provide a homogeneous set of high resolution spectra for much of the sample.|35.100000|Margon|Bruce
263.350000|-33.387889|15.400000|641|LILLER 1|BH AND NS BINARIES|GO|THE LUMINOUS BURSTING X-RAY SOURCES IN GLOBULAR CLUSTER CORES: LOCATION, LOCATION, AND LOCATION|01400560|The highly luminous bursting X-ray sources in the cores of globular clusters are some of the most exotic stellar systems known. Recently HST imaging has led to optical candidates for many of these central cluster sources, but these candidates have a diverse range of properti es. Even for the most accurate (3") X-ray positions extant pre-AXAF, there are sometimes hundreds of candidate counterparts permitted on positional grounds alone; evidence is thus quite inconclusive, and some of the current candidates may be incorrect. We propose to obtain highly ac curate AXAF positions for most of the known sources, reducing the number of candidates by up to 100X, using an instrument configuration that will also provide a homogeneous set of high resolution spectra for much of the sample.|35.100000|Margon|Bruce
65.428333|32.907500|20.000000|692|GRO J0422+32|BH AND NS BINARIES|GO|BLACK HOLE EVENT HORIZONS AND ADVECTION-DOMINATED ACCRETION|01400607|We propose to establish the existence of black-hole event horizons by comparing accreting black holes to accreting neutron stars. Such a comparison is feasible because black holes and neutron stars are both present in similar environments in X-ray novae. Recently, a very suc cessful model (ADAF model) has been applied to X-ray novae. It predicts that variations in luminosity between the quiescent state and the outburst state for X-ray novae that contain black holes are expected to be > 100 times larger than for X-ray novae that contain neutron stars. Pr eliminary results from ROSAT and ASCA support this prediction, as expected if black holes have event horizons and neutron stars do not. The proposed observations with AXAF can firmly establish whether black holes have event horizons.|30.000000|McClintock|Jeffrey
236.785833|-47.669444|10.000000|692|4U1543-47|BH AND NS BINARIES|GO|BLACK HOLE EVENT HORIZONS AND ADVECTION-DOMINATED ACCRETION|01400607|We propose to establish the existence of black-hole event horizons by comparing accreting black holes to accreting neutron stars. Such a comparison is feasible because black holes and neutron stars are both present in similar environments in X-ray novae. Recently, a very suc cessful model (ADAF model) has been applied to X-ray novae. It predicts that variations in luminosity between the quiescent state and the outburst state for X-ray novae that contain black holes are expected to be > 100 times larger than for X-ray novae that contain neutron stars. Pr eliminary results from ROSAT and ASCA support this prediction, as expected if black holes have event horizons and neutron stars do not. The proposed observations with AXAF can firmly establish whether black holes have event horizons.|30.000000|McClintock|Jeffrey
279.987500|5.035000|80.000000|801|SERPENS X-1|BH AND NS BINARIES|GO|HETGS STUDY OF PERSISTENT AND BURST EMISSION FROM TWO LUMINOUS BURSTERS|01400713|Serpens X-1 and 4U 1735-44 are two bursting low-mass X-ray binaries which have shown confirmed Fe K line emission and less certain evidence of low energy line emission. Reported variations in Fe K line, energy, and width suggest that the inner disk region is sometimes the do minant formation region for these relatively luminous persistent sources at low inclination. Quasiperiodic oscillations at high frequencies also arise in the inner disk region and simultaneous RXTE data would correlate temporal behavior, the continuum and lines. For each source we p ropose an 80 ksec HETG/ACIS observation likely to include at least a few bursts. Simultaneous HETG and RXTE burst spectra would test predicted divergence from black body models and better constrain neutron star parameters.|80.000000|Swank|Jean
140.111250|-55.206389|30.000000|825|X0918-54|BH AND NS BINARIES|GO|RESOLVING LOW ENERGY LINES FROM LMXRB|01400738|ASCA observations of the LMXRB X0918-54,X1543-62 and X0614+09 reveal strong emission lines in the 0.5-1 keV band.The emission is consistent with Oxygen and Iron L,but major uncertanties remain in establishing the line emission mechanism.The recombination continuum,a signatur e of photoinonization,is missing or at lower level in all systems. A collisionial plasma better reproduces the spectrum. Scattering and 3-body recombinations are other possible mechanism that can lower the recombination. Observations with the AXAF HETG of the 3 objects can different iate line emission with an unprecedented resolving power.This capability will pin-down the underline mechanism responsible for the line emission, and define abundances to constrain the system evolution.|60.000000|Angelini|Lorella
236.977917|-62.568056|30.000000|825|X1543-62|BH AND NS BINARIES|GO|RESOLVING LOW ENERGY LINES FROM LMXRB|01400738|ASCA observations of the LMXRB X0918-54,X1543-62 and X0614+09 reveal strong emission lines in the 0.5-1 keV band.The emission is consistent with Oxygen and Iron L,but major uncertanties remain in establishing the line emission mechanism.The recombination continuum,a signatur e of photoinonization,is missing or at lower level in all systems. A collisionial plasma better reproduces the spectrum. Scattering and 3-body recombinations are other possible mechanism that can lower the recombination. Observations with the AXAF HETG of the 3 objects can different iate line emission with an unprecedented resolving power.This capability will pin-down the underline mechanism responsible for the line emission, and define abundances to constrain the system evolution.|60.000000|Angelini|Lorella
262.929167|-16.960833|20.000000|863|4U1728-16|BH AND NS BINARIES|GO|HIGH RESOLUTION X-RAY SPECTROSCOPY OF COMPACT BINARIES|01400776|We propose to undertake a survey of Galactic X-ray binaries with the ACIS-S+HETG. Owing to their proximity and brightness, X-ray binaries provide otherwise unobtainable insight into the accretion process. We will: investigate the physical conditions of the emitting gas using emission and recombination line diagnostics to determine temperatures, densities, elemental abundances, and ionization structure; test and improve models of X-ray line emission developed by us over the past decade; and generate an atlas of spectra for use in comparative studies of X-ray binaries. Insights gained from this work will be applicable to irradiated, accreting plasmas which are present in regions of star formation, interacting main-sequence binaries, active galactic nuclei and quasars.|45.000000|Vrtilek|Saeqa
264.737500|-44.449722|25.000000|863|4U1735-44|BH AND NS BINARIES|GO|HIGH RESOLUTION X-RAY SPECTROSCOPY OF COMPACT BINARIES|01400776|We propose to undertake a survey of Galactic X-ray binaries with the ACIS-S+HETG. Owing to their proximity and brightness, X-ray binaries provide otherwise unobtainable insight into the accretion process. We will: investigate the physical conditions of the emitting gas using emission and recombination line diagnostics to determine temperatures, densities, elemental abundances, and ionization structure; test and improve models of X-ray line emission developed by us over the past decade; and generate an atlas of spectra for use in comparative studies of X-ray binaries. Insights gained from this work will be applicable to irradiated, accreting plasmas which are present in regions of star formation, interacting main-sequence binaries, active galactic nuclei and quasars.|45.000000|Vrtilek|Saeqa
170.313333|-60.623333|40.000000|975|CEN X-3|BH AND NS BINARIES|GO|HIGH RESOLUTION SPECTROSCOPY OF THE STELLAR WIND IN CENTAURUS X-3|01400874|The HMXB Cen X-3 is an eclipsing X-ray pulsar with an O-star companion. It is the brightest X-ray source in its class. Spectroscopically, the phase-averaged spectrum is a complex superposition of a bright continuum, disk-reprocessed emission, and lines from a photoionized wi nd. The presence of an accretion disk renders Cen X-3 overluminous relative to Bondi-Hoyle wind accretion, resulting in a very high level of ionization in the wind. We propose to observe Cen X-3 during eclipse with the HETG, which will allow us to spectrally isolate the wind, focusi ng on its ionization, emission measure distribution, and velocity structure. To accomplish this, we have developed an X-ray spectral model that has been successfully applied to ASCA spectra of other wind-dominated sources.|40.000000|LIEDAHL|DUANE
230.170833|-57.166667|30.000000|978|CIR X-1|BH AND NS BINARIES|GO|HETG ZERO PHASE SPECTROSCOPY OF CIRCINUS X-1|01400876|We propose to make the first grating-resolution X-ray spectra of Cir X-1 during one of its zero phase passages. Our ASCA analyses of Cir X-1 have shown that its variable iron K features can be explained using a direct flux plus scattered flux model, and HETG spectra will tes t our model. During zero phase `dips' we expect line emission from an accretion disk corona (ADC), since we predict predominantly ADC scattered emission below 5 keV. Line measurements will constrain the ADC ionization parameter, temperature, thickness and motion. We will also make t he highest resolution iron K line/edge measurements and use them to study obscuring matter. Our observation will not cause telemetry saturation, and our dispersed spectra will not have serious photon pile up.|45.000000|Brandt|W.N.
287.816667|0.585111|32.000000|984|AQL X-1|BH AND NS BINARIES|GO|TEMPORAL EVOLUTION OF TRANSIENT TYPE I BURSTERS IN QUIESCENCE|01400882|We propose TOO monitoring observations with ACIS-S-BI of Aql X-1, the Rapid Burster, and one other type-I bursting transient in quiescence following an outburst. Heat deposited in the deep neutron star (NS) crust during outburst diffuses out on a timescale (about a year) whi ch scales as the fourth power of the NS radius. Temporal evolution will thus provide an observational handle on the NS radius. Our data will be analyzed using realistic emergent spectra, thus obtaining a second, independent radius constraint. We also request one LETG+HRC-S observati on directly after an outburst for Aql X-1 and the "other" object (if it has a low Av) to search for the 549 Hz pulse period (in Aql X-1) and the possible presence of metals in the thermal NS atmosphere.|42.000000|BILDSTEN|LARS
287.816667|0.585111|10.000000|984|AQL X-1|BH AND NS BINARIES|GO|TEMPORAL EVOLUTION OF TRANSIENT TYPE I BURSTERS IN QUIESCENCE|01400882|We propose TOO monitoring observations with ACIS-S-BI of Aql X-1, the Rapid Burster, and one other type-I bursting transient in quiescence following an outburst. Heat deposited in the deep neutron star (NS) crust during outburst diffuses out on a timescale (about a year) whi ch scales as the fourth power of the NS radius. Temporal evolution will thus provide an observational handle on the NS radius. Our data will be analyzed using realistic emergent spectra, thus obtaining a second, independent radius constraint. We also request one LETG+HRC-S observati on directly after an outburst for Aql X-1 and the "other" object (if it has a low Av) to search for the 549 Hz pulse period (in Aql X-1) and the possible presence of metals in the thermal NS atmosphere.|42.000000|BILDSTEN|LARS
224.591667|-31.668750|10.000000|986|CEN X-4|BH AND NS BINARIES|GO|QUIESCENT EMISSION FROM TRANSIENT TYPE I X-RAY BURSTERS|01400884|Transient type-I X-ray bursters have been previously detected during ``quiescence'', at fluxes much lower than when in outburst. We propose ACIS-S-BI spectroscopy of six such transients in quiescence, to discover whether their luminosity is due to the delayed escape of energ y deposited in the crust during the outburst or to low-level advection-dominated accretion. If accretion is active, we will observe X-ray spectra with a detectable red-shifted oxygen photo-ionization edge. If accretion is not active, then the faint emission is due only to a hot crus t, and we expect spectra which are consistent with a pure hydrogen atmosphere, and no rapid variability. In both cases, we will measure the neutron star surface area (normalized by distance) by utilizing realistic emergent spectra.|10.000000|BILDSTEN|LARS
278.929167|-32.996667|1.800000|1065|NGC6652|BH AND NS BINARIES|GO|BRIGHT LMXB GLOBULAR CLUSTER SURVEY: NATURE, MASSES AND CLUSTER DYNAMICS|01400903|We propose to survey the 7 remaining bright LMXBs (using HRC) and 1 quiescent NS-LMXB transient (using ACIS-I) in globular clusters for which accurate positions are not available. These will enable optical IDs with HST which then constrain the LMXB mass and evolution. Faint sources can be resolved with the HRC down to limits which will constrain the bright LMXB luminosity function. The deeper ACIS observation will measure the dim source content and qLMXB spectrum. The full 12 cluster LMXB data set can then constrain LMXB masses, the cluster potential, and dark remnant content of globular cluster cores.|8.800000|Grindlay|Jonathan
267.553750|-37.051722|2.100000|1065|NGC6641|BH AND NS BINARIES|GO|BRIGHT LMXB GLOBULAR CLUSTER SURVEY: NATURE, MASSES AND CLUSTER DYNAMICS|01400903|We propose to survey the 7 remaining bright LMXBs (using HRC) and 1 quiescent NS-LMXB transient (using ACIS-I) in globular clusters for which accurate positions are not available. These will enable optical IDs with HST which then constrain the LMXB mass and evolution. Faint sources can be resolved with the HRC down to limits which will constrain the bright LMXB luminosity function. The deeper ACIS observation will measure the dim source content and qLMXB spectrum. The full 12 cluster LMXB data set can then constrain LMXB masses, the cluster potential, and dark remnant content of globular cluster cores.|8.800000|Grindlay|Jonathan
263.947500|-30.482778|1.100000|1065|TERZAN1|BH AND NS BINARIES|GO|BRIGHT LMXB GLOBULAR CLUSTER SURVEY: NATURE, MASSES AND CLUSTER DYNAMICS|01400903|We propose to survey the 7 remaining bright LMXBs (using HRC) and 1 quiescent NS-LMXB transient (using ACIS-I) in globular clusters for which accurate positions are not available. These will enable optical IDs with HST which then constrain the LMXB mass and evolution. Faint sources can be resolved with the HRC down to limits which will constrain the bright LMXB luminosity function. The deeper ACIS observation will measure the dim source content and qLMXB spectrum. The full 12 cluster LMXB data set can then constrain LMXB masses, the cluster potential, and dark remnant content of globular cluster cores.|8.800000|Grindlay|Jonathan
266.916667|-31.251389|3.800000|1065|TERZAN6|BH AND NS BINARIES|GO|BRIGHT LMXB GLOBULAR CLUSTER SURVEY: NATURE, MASSES AND CLUSTER DYNAMICS|01400903|We propose to survey the 7 remaining bright LMXBs (using HRC) and 1 quiescent NS-LMXB transient (using ACIS-I) in globular clusters for which accurate positions are not available. These will enable optical IDs with HST which then constrain the LMXB mass and evolution. Faint sources can be resolved with the HRC down to limits which will constrain the bright LMXB luminosity function. The deeper ACIS observation will measure the dim source content and qLMXB spectrum. The full 12 cluster LMXB data set can then constrain LMXB masses, the cluster potential, and dark remnant content of globular cluster cores.|8.800000|Grindlay|Jonathan
274.005000|-14.036444|9.000000|1007|GX 17+2|BH AND NS BINARIES|GO|THE LOCATION OF THE MOST INTENSE UNIDENTIFIED X-RAY SOURCE ON THE CELESTIAL SPHERE|01400904|We propose to use the unprecedented X-ray spatial resolution and aspect determination accuracy of AXAF to obtain the optical/IR identification of what may be the most intense but as yet unidentified steady X-ray source on the celestial sphere, GX17+2 (=X1813-140). Although t his object is a prototype of the important Z-sources (which include Sco X-1 and Cyg X-2), evidence is now very strong that the long-accepted optical identification is incorrect. We have recently obtained HST NICMOS observations of the field which point the way towards reopening this perplexing problem of 25 years duration. The proposed observations will simultaneously provide a high-quality X-ray spectrum.|9.000000|Margon|Bruce
256.435000|-36.423611|10.000000|1012|GX 349+2|BH AND NS BINARIES|GO|AXAF GRATING SPECTRA AND PRECISE POSITIONS OF BRIGHT GALACTIC-CENTER X-RAY SOURCES|01400909|We propose to observe 7 bright GX sources with the AXAF HETG to (1) study narrow emission and absorption line features in their spectra which will help disentangle the different physical processes involved, (2) determine the source positions to better than 1" accuracy which will greatly improve the chances of identifying the optical counterparts with future HST observations, and (3) measure the energy-dependent halo structures surrounding these sources to probe the composition and size distribution of the intervening interstellar grains.|30.000000|Levine|Alan
270.383750|-20.528889|10.000000|1012|GX 9+1|BH AND NS BINARIES|GO|AXAF GRATING SPECTRA AND PRECISE POSITIONS OF BRIGHT GALACTIC-CENTER X-RAY SOURCES|01400909|We propose to observe 7 bright GX sources with the AXAF HETG to (1) study narrow emission and absorption line features in their spectra which will help disentangle the different physical processes involved, (2) determine the source positions to better than 1" accuracy which will greatly improve the chances of identifying the optical counterparts with future HST observations, and (3) measure the energy-dependent halo structures surrounding these sources to probe the composition and size distribution of the intervening interstellar grains.|30.000000|Levine|Alan
270.283750|-25.079167|10.000000|1012|GX 5-1|BH AND NS BINARIES|GO|AXAF GRATING SPECTRA AND PRECISE POSITIONS OF BRIGHT GALACTIC-CENTER X-RAY SOURCES|01400909|We propose to observe 7 bright GX sources with the AXAF HETG to (1) study narrow emission and absorption line features in their spectra which will help disentangle the different physical processes involved, (2) determine the source positions to better than 1" accuracy which will greatly improve the chances of identifying the optical counterparts with future HST observations, and (3) measure the energy-dependent halo structures surrounding these sources to probe the composition and size distribution of the intervening interstellar grains.|30.000000|Levine|Alan
270.305000|-25.741389|1.000000|1047|GRS 1758-258|BH AND NS BINARIES|GO|IS GRS 1758-258 REALLY A MICROQUASAR?|01400942|We propose a short HRC-I observation to obtain a precise location for the unusual Galactic black hole candidate and so-called microquasar, GRS~1758-258. A precise location will either confirm or reject the association of this X-ray source with the core of a double lobed radi o jet structure. It will also enable deep infrared follow-up observations to search for stellar companions, and hopefully identify the system as a low or high mass X-ray binary. Since the source is near the Galactic center, more than a dozen K-band objects appear in the current best (ROSAT) error circle making identification difficult.|1.000000|Heindl|William
169.545000|48.036389|30.000000|1377|XTE J1118+48|BH AND NS BINARIES|DDT|CHANDRA ACIS/LETG OBSERVATIONS OF THE LEAST ABSORBED X-RAY NOVA: XTE J1118+48|01408013|SCIENCE RATIONALE We propose Chandra grating observations of the X-ray nova XTE J1118+48. The source was discovered in late March of this year by the All-Sky Monitor on RXTE (IAUC 7389) and it was identified optically shortly thereafter (IAUC 7390). This probable black-hole source has a unique and important characteristic: It is the only X-ray nova (XRN) located at high galactic latitude (b=+62 deg). Thus it has by far the lowest extinction of any XRN, making it an exciting target for grating studies with Chandra. The column density out of the plane in this direction is log(NH) = 20.1 (Dickey and Lockman 1990, A&AS 28, 215). At energies <1 keV very little is known about the properties of X-ray binaries--especially XRN--because nearly all sources lie at low galactic latitude and have high|30.000000|McClintock|Jeffrey
237.745000|-56.476389|15.000000|2193|XTE J1550-564|BH AND NS BINARIES|DDT|OBSERVATIONS OF A BLACK HOLE CANDIDATE X-RAY TRANSIENT DURING OUTBURST DECAY|01408018|We propose to observe the black hole candidate (BHC) X-ray transient XTE J1550-564 during outburst decay. We have been observing the decay of the current outburst with RXTE, and, if the source flux continues its current exponential decay, it will fall below RXTE detection li mits around 2000 July 16. Chandra observations after July 16 will provide, for the first time, complete coverage of a BHC X-ray transient decay from outburst to quiescence. Measurements of the flux and the energy spectrum will address the question of whether there are major changes in the accretion geometry as the source decays into quiescence or if the change in X-ray flux is simply due to a drop in the mass accretion rate. Such information has important implications for ADAF models, which predict a large change in th|10.000000|Tomsick|John
345.285833|58.878056|20.000000|275|1E2259+586|SN, SNR AND ISOLATED NS|GO|A STUDY OF ANOMALOUS X-RAY PULSARS|01500206|The 'anomalous' X-ray pulsars are a small group of very young X-ray pulsars whose properties (period distribution, X-ray spectra, associations with supernova remnants, no evidence for binarity) are strikingly different from those of normal binary X-ray pulsars. Their similar ities to soft gamma repeaters supports the idea that they are strongly magnetized (10^14 G) solitary neutron stars ('magnetars'). We propose to make AXAF observations to search for small plerions around them, and to establish the presence of blackbody-like emission from the neutron star surface, both of which would provide strong evidence for the magnetar model.|45.000000|KOUVELIOTOU|CHRYSSA
